disease	hpo
OMIM_162200	HP_0002521,HP_0001256,HP_0020073,HP_0004322,HP_0001250,HP_0003593,HP_0011463,HP_0000316,HP_0002858,HP_0001548,HP_0001328,HP_0000997,HP_0000238,HP_0002859,HP_0007565,HP_0002857,HP_0002414,HP_0000256,HP_0001920,HP_0002897,HP_0002410,HP_0001067,HP_0002650,HP_0100697,HP_0009592,HP_0000822,HP_0000767,HP_0030052,HP_0009732,HP_0009735,HP_0009734,HP_0000006,HP_0000501,HP_0009737,HP_0002666,HP_0009736
OMIM_176450	HP_0002025,HP_0000143,HP_0003577,HP_0002023,HP_0002144,HP_0001153,HP_0000020,HP_0000085,HP_0003270,HP_0010305,HP_0010447,HP_0012450,HP_0003829,HP_0100806,HP_0002617,HP_0000813,HP_0009789,HP_0000011,HP_0000010,HP_0000076,HP_0004796,HP_0001263,HP_0007293,HP_0009791,HP_0009790,HP_0009793,HP_0000006
OMIM_169500	HP_0002344,HP_0003676,HP_0001251,HP_0007480,HP_0000716,HP_0000639,HP_0007262,HP_0007024,HP_0008652,HP_0006994,HP_0002415,HP_0000751,HP_0002019,HP_0001347,HP_0003487,HP_0003581,HP_0005341,HP_0002171,HP_0007371,HP_0002607,HP_0001317,HP_0004926,HP_0000802,HP_0001257,HP_0000006
OMIM_618161	HP_0000662,HP_0000463,HP_0001251,HP_0001290,HP_0011933,HP_0000657,HP_0000954,HP_0002419,HP_0000510,HP_0001320,HP_0002553,HP_0000010,HP_0001263,HP_0030760,HP_0004370,HP_0005280,HP_0010535,HP_0000529,HP_0000506,HP_0000508,HP_0000007,HP_0000768,HP_0000664,HP_0000003,HP_0000369,HP_0000126
OMIM_120450	HP_0000006,HP_0000951
OMIM_154700	HP_0000483,HP_0001377,HP_0000486,HP_0005136,HP_0001371,HP_0003199,HP_0025586,HP_0000518,HP_0008132,HP_0002816,HP_0002616,HP_0001647,HP_0000678,HP_0008138,HP_0001840,HP_0001763,HP_0000278,HP_0007800,HP_0001765,HP_0002751,HP_0000494,HP_0000098,HP_0004970,HP_0001382,HP_0003088,HP_0000490,HP_0001065,HP_0005180,HP_0012385,HP_0100775,HP_0000767,HP_0004927,HP_0003758,HP_0001659,HP_0007676,HP_0000768,HP_0000565,HP_0001653,HP_0002107,HP_0000006,HP_0032934,HP_0000189,HP_0000541,HP_0003179,HP_0012773,HP_0001704,HP_0000218,HP_0001786,HP_0000577,HP_0001166,HP_0000275,HP_0003302,HP_0002650,HP_0001883,HP_0004872,HP_0000276,HP_0030961,HP_0001761,HP_0025599,HP_0002097,HP_0000272,HP_0001083,HP_0001519,HP_0001635,HP_0002647,HP_0000268,HP_0000501,HP_0000347,HP_0001634,HP_0000545
OMIM_614976	HP_0000286,HP_0001696,HP_0000243,HP_0001651,HP_0001651,HP_0001252,HP_0045075,HP_0011220,HP_0000954,HP_0000316,HP_0002812,HP_0001643,HP_0000278,HP_0000358,HP_0002553,HP_0000054,HP_0001263,HP_0011927,HP_0000294,HP_0011800,HP_0010554,HP_0010239,HP_0005180,HP_0100259,HP_0012385,HP_0006380,HP_0100258,HP_0009891,HP_0000407,HP_0001537,HP_0000767,HP_0002705,HP_0000689,HP_0000007,HP_0000768,HP_0004209,HP_0009933,HP_0008689,HP_0000369,HP_0000248,HP_0000049,HP_0000582,HP_0000263,HP_0003577,HP_0001234,HP_0000189,HP_0000343,HP_0001156,HP_0000463,HP_0002121,HP_0001669,HP_0000579,HP_0000218,HP_0006136,HP_0006610,HP_0000411,HP_0002557,HP_0002558,HP_0000973,HP_0001363,HP_0000670,HP_0000431,HP_0001762,HP_0000475,HP_0031936,HP_0000592,HP_0000470,HP_0005280,HP_0011304,HP_0009110,HP_0007651,HP_0002007,HP_0000465,HP_0001631,HP_0001513,HP_0000028
OMIM_190400	HP_0000006,HP_0100661
OMIM_616400	HP_0005588,HP_0000006
OMIM_618120	HP_0001254,HP_0001298,HP_0002069,HP_0003236,HP_0001993,HP_0000750,HP_0004322,HP_0003201,HP_0011925,HP_0001263,HP_0002141,HP_0031962,HP_0011463,HP_0001943,HP_0001987,HP_0000007,HP_0006466,HP_0001324,HP_0003623,HP_0003128,HP_0003546,HP_0001644,HP_0003535
OMIM_268315	HP_0003774,HP_0007737,HP_0008619,HP_0000750,HP_0000365,HP_0004322,HP_0003076,HP_0000518,HP_0011463,HP_0000407,HP_0002748,HP_0000007,HP_0000648,HP_0007994,HP_0000505,HP_0002757,HP_0000543,HP_0000510,HP_0001994
OMIM_613869	HP_0003236,HP_0001371,HP_0002063,HP_0003560,HP_0000007,HP_0002878,HP_0002093,HP_0002104,HP_0001612,HP_0003678
OMIM_600977	HP_0007814,HP_0000551,HP_0011463,HP_0000608,HP_0000613,HP_0007663,HP_0000548,HP_0000603,HP_0000006
OMIM_616457	HP_0002465,HP_0002136,HP_0003676,HP_0002133,HP_0001981,HP_0002376,HP_0001250,HP_0001263,HP_0001252,HP_0003593,HP_0001290,HP_0012345,HP_0012444,HP_0001947,HP_0001903,HP_0001927,HP_0001987,HP_0000007,HP_0200134,HP_0004823
OMIM_208920	HP_0003236,HP_0000640,HP_0001332,HP_0003693,HP_0001272,HP_0002066,HP_0001251,HP_0003073,HP_0033051,HP_0100543,HP_0011463,HP_0040078,HP_0000657,HP_0002936,HP_0001324,HP_0001268,HP_0001265,HP_0003621,HP_0000571,HP_0002078,HP_0002650,HP_0003387,HP_0001761,HP_0003124,HP_0000590,HP_0001260,HP_0003581,HP_0001284,HP_0002072,HP_0002070,HP_0000726,HP_0000007,HP_0002505,HP_0006886,HP_0001337,HP_0000764
OMIM_618329	HP_0002344,HP_0002421,HP_0003676,HP_0003577,HP_0002045,HP_0001410,HP_0001272,HP_0001252,HP_0003593,HP_0003073,HP_0001290,HP_0032794,HP_0008151,HP_0001508,HP_0001408,HP_0000817,HP_0001943,HP_0002878,HP_0002910,HP_0001403,HP_0003128,HP_0001347,HP_0003348,HP_0008936,HP_0001321,HP_0011968,HP_0002151,HP_0001263,HP_0005484,HP_0030948,HP_0040031,HP_0002093,HP_0032988,HP_0000407,HP_0001639,HP_0000007,HP_0000505,HP_0000648,HP_0001257,HP_0003535
OMIM_269000	HP_0001650,HP_0004322,HP_0001250,HP_0002286,HP_0003273,HP_0008070,HP_0009466,HP_0030084,HP_0000358,HP_0000252,HP_0009829,HP_0000430,HP_0003982,HP_0000592,HP_0001263,HP_0006380,HP_0007452,HP_0000007,HP_0003616,HP_0001511,HP_0002645,HP_0009778,HP_0000204,HP_0000347,HP_0003974
OMIM_616127	HP_0003577,HP_0001256,HP_0000486,HP_0001310,HP_0001332,HP_0001272,HP_0002066,HP_0001252,HP_0001251,HP_0003593,HP_0012389,HP_0002080,HP_0011463,HP_0000657,HP_0002317,HP_0002359,HP_0001249,HP_0001347,HP_0001320,HP_0002136,HP_0002312,HP_0000750,HP_0000574,HP_0002078,HP_0001321,HP_0003388,HP_0001260,HP_0001263,HP_0002070,HP_0040196,HP_0000007,HP_0000664,HP_0003677
OMIM_613471	HP_0003761,HP_0003155,HP_0011838,HP_0025520,HP_0002240,HP_0002570,HP_0030880,HP_0100324,HP_0100869,HP_0002904,HP_0000989,HP_0002613,HP_0002910,HP_0002239,HP_0001744,HP_0000006,HP_0000952,HP_0000214
OMIM_615527	HP_0001051,HP_0000007,HP_0000158,HP_0000498,HP_0012203
OMIM_615386	HP_0000571,HP_0000750,HP_0000496,HP_0001310,HP_0001272,HP_0002066,HP_0001263,HP_0003593,HP_0002075,HP_0002080,HP_0100543,HP_0000639,HP_0008003,HP_0000007,HP_0001257,HP_0003677,HP_0001347
OMIM_614212	HP_0001298,HP_0001250,HP_0000007,HP_0002181,HP_0001945,HP_0000006,HP_0001259
OMIM_618458	HP_0000541,HP_0001250,HP_0001195,HP_0002021,HP_0001263,HP_0033542,HP_0002084,HP_0011003,HP_0100832,HP_0012450,HP_0000717,HP_0006297,HP_0006530,HP_0007795,HP_0007773,HP_0002205,HP_0001643,HP_0000006,HP_0001249,HP_0000347
OMIM_237550	HP_0002908,HP_0000007,HP_0000952
OMIM_250940	HP_0002059,HP_0003223,HP_0002156,HP_0001288,HP_0001250,HP_0001263,HP_0001252,HP_0003593,HP_0002160,HP_0001290,HP_0002370,HP_0001508,HP_0000639,HP_0000618,HP_0001889,HP_0000007,HP_0008872,HP_0003658,HP_0001249,HP_0003524
OMIM_270425	HP_0001939,HP_0000007
OMIM_617808	HP_0000286,HP_0002003,HP_0004322,HP_0002002,HP_0001156,HP_0002020,HP_0001290,HP_0000280,HP_0001270,HP_0100033,HP_0000739,HP_0100702,HP_0006970,HP_0000733,HP_0030084,HP_0000455,HP_0002019,HP_0000278,HP_0001249,HP_0002751,HP_0000175,HP_0000494,HP_0000750,HP_0001263,HP_0045025,HP_0012758,HP_0005280,HP_0009110,HP_0001999,HP_0000767,HP_0002705,HP_0000348,HP_0000405,HP_0002007,HP_0001357,HP_0002645,HP_0001631,HP_0007018,HP_0000322,HP_0000006,HP_0000347,HP_0000368
OMIM_606176	HP_0000819,HP_0030795,HP_0001518,HP_0003074,HP_0000007,HP_0001511,HP_0100651,HP_0040217
OMIM_147891	HP_0000175,HP_0004322,HP_0003097,HP_0003065,HP_0005682,HP_0003370,HP_0008784,HP_0002999,HP_0006443,HP_0002812,HP_0000218,HP_0008368,HP_0001852,HP_0001763,HP_0000006,HP_0000347,HP_0008801
OMIM_258360	HP_0002212,HP_0001256,HP_0007717,HP_0001263,HP_0410252,HP_0010764,HP_0002719,HP_0001804,HP_0000007,HP_0009886,HP_0100827,HP_0007665,HP_0001598,HP_0002225,HP_0001875
OMIM_212130	HP_0003198,HP_0001670,HP_0000007
OMIM_168800	HP_0000464,HP_0000006
OMIM_206570	HP_0002136,HP_0001123,HP_0002200,HP_0001250,HP_0002076,HP_0001260,HP_0001251,HP_0012444,HP_0012377,HP_0000726,HP_0000712,HP_0000965,HP_0000822,HP_0000007,HP_0007586,HP_0002977,HP_0002119,HP_0003745
OMIM_617119	HP_0000252,HP_0000750,HP_0001520,HP_0002591,HP_0010442,HP_0000007,HP_0000505,HP_0001830,HP_0000510,HP_0000135,HP_0000256,HP_0001249,HP_0001513,HP_0001513,HP_0007988
OMIM_174050	HP_0001541,HP_0003155,HP_0003573,HP_0003581,HP_0002094,HP_0003270,HP_0000707,HP_0000107,HP_0001626,HP_0003418,HP_0000006,HP_0006557
OMIM_600343	HP_0011801,HP_0000006
OMIM_166750	HP_0000343,HP_0000684,HP_0011051,HP_0000276,HP_0000463,HP_0000407,HP_0003771,HP_0033791,HP_0006297,HP_0000679,HP_0000006,HP_0000589
OMIM_617156	HP_0001396,HP_0003577,HP_0003676,HP_0001399,HP_0001541,HP_0003256,HP_0001394,HP_0003073,HP_0001508,HP_0000007,HP_0001943,HP_0001511,HP_0001522,HP_0002910,HP_0001414,HP_0000952
OMIM_612348	HP_0004850,HP_0000006
OMIM_158900	HP_0003202,HP_0002015,HP_0010628,HP_0003236,HP_0030664,HP_0001250,HP_0003691,HP_0002091,HP_0012231,HP_0012473,HP_0009023,HP_0011463,HP_0000407,HP_0008981,HP_0008970,HP_0007763,HP_0003547,HP_0003724,HP_0000006,HP_0001249,HP_0003677,HP_0000544
OMIM_300619	HP_0004322,HP_0001260,HP_0001419,HP_0001252,HP_0001251,HP_0002174,HP_0001290,HP_0001324,HP_0007787,HP_0001249
OMIM_601004	HP_0004941,HP_0000006
OMIM_618160	HP_0000252,HP_0004322,HP_0002750,HP_0000007,HP_0000824,HP_0008897,HP_0001956,HP_0002007,HP_0012743
OMIM_118830	HP_0100027,HP_0010980,HP_0000006,HP_0001744,HP_0002027
OMIM_615512	HP_0001332,HP_0003198,HP_0001252,HP_0001290,HP_0001508,HP_0002317,HP_0002878,HP_0001324,HP_0001522,HP_0001744,HP_0006579,HP_0000952,HP_0003623,HP_0003202,HP_0003323,HP_0001562,HP_0001265,HP_0002059,HP_0002098,HP_0004870,HP_0001263,HP_0001081,HP_0002093,HP_0001082,HP_0011421,HP_0002808,HP_0009830,HP_0001878,HP_0001635,HP_0000007,HP_0002747,HP_0000543,HP_0001257,HP_0001895,HP_0001972,HP_0001337,HP_0001897
OMIM_107700	HP_0002250
OMIM_248450	HP_0001595,HP_0002025,HP_0000528,HP_0000316,HP_0000007,HP_0000579,HP_0000568,HP_0001539,HP_0000625,HP_0001545
OMIM_182410	HP_0010628,HP_0002301,HP_0003676,HP_0001297,HP_0001250,HP_0002140,HP_0001075,HP_0003593,HP_0033505,HP_0001647,HP_0001888,HP_0002315,HP_0003745,HP_0001268,HP_0001342,HP_0002850,HP_0006937,HP_0001260,HP_0033832,HP_0033260,HP_0000965,HP_0000822,HP_0000007,HP_0003613,HP_0001337
OMIM_242900	HP_0000483,HP_0007759,HP_0001297,HP_0000083,HP_0002938,HP_0001888,HP_0001249,HP_0002655,HP_0003521,HP_0002076,HP_0000097,HP_0001263,HP_0000691,HP_0000093,HP_0012733,HP_0000926,HP_0000007,HP_0001538,HP_0002942,HP_0008689,HP_0000325,HP_0001034,HP_0003774,HP_0003774,HP_0003577,HP_0000100,HP_0000100,HP_0001270,HP_0010701,HP_0003090,HP_0002719,HP_0001903,HP_0000938,HP_0000414,HP_0006453,HP_0002515,HP_0002637,HP_0001945,HP_0002634,HP_0001620,HP_0002213,HP_0004313,HP_0001762,HP_0000431,HP_0003300,HP_0000470,HP_0002094,HP_0002092,HP_0003182,HP_0005280,HP_0001518,HP_0000822,HP_0002925,HP_0002208,HP_0002843,HP_0001511,HP_0002326,HP_0002326,HP_0001510,HP_0001873,HP_0000545,HP_0001876,HP_0001875
OMIM_259610	HP_0001760,HP_0006449,HP_0003621,HP_0004322,HP_0009839,HP_0006380,HP_0000327,HP_0001504,HP_0000007,HP_0000455,HP_0000520,HP_0002987,HP_0009855,HP_0001249,HP_0009847
OMIM_614280	HP_0002373,HP_0002121,HP_0000006
OMIM_617527	HP_0002267,HP_0010804,HP_0001250,HP_0004485,HP_0001252,HP_0002063,HP_0003196,HP_0000280,HP_0000639,HP_0000319,HP_0003828,HP_0000954,HP_0100807,HP_0002536,HP_0001007,HP_0001249,HP_0000358,HP_0000253,HP_0003487,HP_0002079,HP_0011968,HP_0002197,HP_0002033,HP_0001263,HP_0005781,HP_0002071,HP_0100259,HP_0000969,HP_0006980,HP_0000007,HP_0000648,HP_0000768,HP_0002104,HP_0000369,HP_0001276,HP_0003577,HP_0000343,HP_0002483,HP_0002120,HP_0012448,HP_0100543,HP_0001508,HP_0000338,HP_0002119,HP_0000218,HP_0000851,HP_0002015,HP_0001283,HP_0002093,HP_0001838,HP_0002808,HP_0007256,HP_0007410,HP_0000347
OMIM_129840	HP_0000819,HP_0002013,HP_0000969,HP_0000737,HP_0000119,HP_0000006
OMIM_605115	HP_0003351,HP_0000822,HP_0004319,HP_0000006,HP_0008071
OMIM_613029	HP_0009592,HP_0012174,HP_0000007,HP_0002885
OMIM_601216	HP_0002650,HP_0002750,HP_0004322,HP_0000691,HP_0000705,HP_0008450,HP_0008441,HP_0000926,HP_0000998,HP_0000327,HP_0000007,HP_0002945,HP_0000303,HP_0001634,HP_0000677,HP_0000687
OMIM_234200	HP_0002067,HP_0001332,HP_0003198,HP_0003199,HP_0002063,HP_0001251,HP_0003593,HP_0002180,HP_0000716,HP_0008770,HP_0011463,HP_0001927,HP_0000953,HP_0000752,HP_0001300,HP_0001266,HP_0002310,HP_0003487,HP_0001260,HP_0001263,HP_0002071,HP_0001618,HP_0000726,HP_0000007,HP_0000648,HP_0007313,HP_0002304,HP_0001257,HP_0001337,HP_0000643,HP_0003678,HP_0002283,HP_0000020,HP_0000580,HP_0100035,HP_0100034,HP_0008872,HP_0000658,HP_0001268,HP_0001347,HP_0001760,HP_0002454,HP_0002015,HP_0003621,HP_0031814,HP_0001288,HP_0000273,HP_0000708,HP_0007256,HP_0000546
OMIM_256450	HP_0001520,HP_0004510,HP_0000825,HP_0002173,HP_0000007,HP_0000006,HP_0001249,HP_0001325
OMIM_613677	HP_0000859,HP_0001959,HP_0003351,HP_0008221,HP_0000822,HP_0002150,HP_0002900,HP_0000103,HP_0000006,HP_0001942
OMIM_615233	HP_0001133,HP_0007737,HP_0000662,HP_0003581,HP_0000007,HP_0007663,HP_0000505,HP_0000603,HP_0000543,HP_0007787,HP_0000510
OMIM_619599	HP_0003577,HP_0000365,HP_0004057,HP_0001263,HP_0003819,HP_0008066,HP_0008066,HP_0100806,HP_0000007,HP_0000768,HP_0002788,HP_0001522,HP_0001510,HP_0200097
OMIM_120100	HP_0025143,HP_0001025,HP_0000365,HP_0003593,HP_0012378,HP_0011227,HP_0002829,HP_0000509,HP_0001917,HP_0032154,HP_0001954,HP_0000988,HP_0001945,HP_0002315,HP_0000554,HP_0000006,HP_0001974,HP_0003326,HP_0001369
OMIM_619909	HP_0000286,HP_0000582,HP_0002268,HP_0003577,HP_0002365,HP_0001250,HP_0002020,HP_0001270,HP_0012110,HP_0100307,HP_0000639,HP_0001629,HP_0000316,HP_0001643,HP_0001320,HP_0008936,HP_0001265,HP_0002015,HP_0002510,HP_0001684,HP_0001263,HP_0000294,HP_0002093,HP_0000308,HP_0002808,HP_0002509,HP_0000007,HP_0001511
OMIM_615453	HP_0001298,HP_0002344,HP_0005974,HP_0001993,HP_0002013,HP_0011924,HP_0002151,HP_0003593,HP_0003074,HP_0032653,HP_0002919,HP_0001508,HP_0000508,HP_0001944,HP_0000007,HP_0001987,HP_0001943,HP_0006554,HP_0005979,HP_0002910,HP_0001510,HP_0001259,HP_0003128
OMIM_277580	HP_0001100,HP_0002211,HP_0001271,HP_0001263,HP_0001252,HP_0002251,HP_0001251,HP_0001053,HP_0000639,HP_0000407,HP_0000635,HP_0000007,HP_0002216,HP_0002227,HP_0002415,HP_0000006,HP_0002313,HP_0002226
OMIM_300582	HP_0004322,HP_0001417
OMIM_540000	HP_0001298,HP_0002069,HP_0003198,HP_0011675,HP_0000819,HP_0012377,HP_0001507,HP_0100704,HP_0003828,HP_0000519,HP_0001427,HP_0001269,HP_0003128,HP_0003200,HP_0008619,HP_0002076,HP_0002572,HP_0005162,HP_0000408,HP_0000726,HP_0001716,HP_0000822,HP_0000602,HP_0001635,HP_0001712,HP_0003737,HP_0002401
OMIM_614672	HP_0003596,HP_0005110,HP_0001635,HP_0000007,HP_0012664,HP_0001644
OMIM_113300	HP_0008848,HP_0005863,HP_0001156,HP_0001571,HP_0010049,HP_0006587,HP_0000311,HP_0000894,HP_0000006,HP_0010743
OMIM_617169	HP_0002465,HP_0000750,HP_0000189,HP_0000431,HP_0000276,HP_0001156,HP_0001250,HP_0001263,HP_0003593,HP_0004482,HP_0002392,HP_0011463,HP_0000448,HP_0000007,HP_0000752,HP_0000268,HP_0000256,HP_0000303,HP_0001249
OMIM_608224	HP_0000365,HP_0000408,HP_0000360,HP_0000006
OMIM_618527	HP_0001133,HP_0001036,HP_0001310,HP_0001251,HP_0003593,HP_0001270,HP_0000639,HP_0000958,HP_0000217,HP_0000613,HP_0007663,HP_0000956,HP_0003429,HP_0001348,HP_0001249,HP_0000011,HP_0001583,HP_0003487,HP_0001260,HP_0025092,HP_0008064,HP_0000407,HP_0001258,HP_0000543,HP_0001257,HP_0001337,HP_0000006,HP_0000962
OMIM_223000	HP_0002014,HP_0025130,HP_0001944,HP_0000007,HP_0001942,HP_0004789,HP_0003623
OMIM_238340	HP_0001250,HP_0001508,HP_0000407,HP_0001939,HP_0000007,HP_0000546,HP_0001249
OMIM_619112	HP_0002355,HP_0003621,HP_0033383,HP_0009053,HP_0003487,HP_0001761,HP_0003581,HP_0003393,HP_0002359,HP_0000006,HP_0008944,HP_0010875
OMIM_616833	HP_0000121,HP_0002653,HP_0003155,HP_0003581,HP_0001712,HP_0002757,HP_0002758,HP_0000006,HP_0001677
OMIM_194190	HP_0000286,HP_0001331,HP_0003312,HP_0001177,HP_0002389,HP_0000486,HP_0002144,HP_0004322,HP_0001250,HP_0003199,HP_0004484,HP_0002020,HP_0001290,HP_0001171,HP_0000639,HP_0000316,HP_0000558,HP_0000954,HP_0000238,HP_0008850,HP_0000119,HP_0001841,HP_0003745,HP_0001840,HP_0002974,HP_0002553,HP_0007109,HP_0000252,HP_0001385,HP_0000175,HP_0002353,HP_0002750,HP_0001263,HP_0000407,HP_0002948,HP_0002827,HP_0001812,HP_0000405,HP_0000202,HP_0000444,HP_0000047,HP_0000322,HP_0000960,HP_0000520,HP_0009778,HP_0000402,HP_0000006,HP_0000204,HP_0000384,HP_0004467,HP_0000188,HP_0010109,HP_0009918,HP_0002162,HP_0001274,HP_0010864,HP_0001508,HP_0001629,HP_0007385,HP_0000612,HP_0030680,HP_0000733,HP_0002119,HP_0001747,HP_0002714,HP_0006655,HP_0000377,HP_0001028,HP_0000431,HP_0002650,HP_0001762,HP_0002057,HP_0004794,HP_0002011,HP_0000151,HP_0001080,HP_0009193,HP_0011863,HP_0000826,HP_0000902,HP_0001518,HP_0002808,HP_0000508,HP_0000668,HP_0000348,HP_0001558,HP_0001511,HP_0000465,HP_0001510,HP_0001631,HP_0000347,HP_0000028,HP_0002721
OMIM_614181	HP_0007737,HP_0000662,HP_0003596,HP_0001123,HP_0011462,HP_0000007,HP_0007663,HP_0000543,HP_0000510,HP_0007843,HP_0011504
OMIM_610992	HP_0001320,HP_0001276,HP_0011968,HP_0001250,HP_0500228,HP_0001263,HP_0005484,HP_0012279,HP_0012277,HP_0200048,HP_0000007,HP_0001522,HP_0002104,HP_0001336,HP_0003623,HP_0034390
OMIM_163100	HP_0007616,HP_0000006
OMIM_612474	HP_0001212,HP_0000486,HP_0012745,HP_0000518,HP_0010055,HP_0001845,HP_0003745,HP_0002553,HP_0000252,HP_0025493,HP_0004970,HP_0000490,HP_0000407,HP_0000767,HP_0004209,HP_0000006,HP_0000248,HP_0000369,HP_0001337,HP_0000582,HP_0000343,HP_0000463,HP_0001156,HP_0002121,HP_0001669,HP_0000733,HP_0000219,HP_0000218,HP_0000179,HP_0000750,HP_0002650,HP_0000233,HP_0005487,HP_0000193,HP_0001680,HP_0000470,HP_0040053,HP_0011623,HP_0100716,HP_0001956,HP_0002007,HP_0000347,HP_0002069,HP_0000286,HP_0001250,HP_0001252,HP_0000319,HP_0011220,HP_0000717,HP_0003829,HP_0001647,HP_0000316,HP_0000954,HP_0020045,HP_0009942,HP_0001643,HP_0001763,HP_0000311,HP_0001249,HP_0020206,HP_0001660,HP_0001388,HP_0001382,HP_0001263,HP_0000691,HP_0010112,HP_0012385,HP_0000448,HP_0000601,HP_0000568,HP_0001659,HP_0000325,HP_0000687,HP_0000540,HP_0000262,HP_0001508,HP_0011682,HP_0009882,HP_0000414,HP_0009765,HP_0000411,HP_0009921,HP_0008936,HP_0001883,HP_0025313,HP_0000272,HP_0002292,HP_0010698,HP_0010695,HP_0005280,HP_0011304,HP_0000708,HP_0100753,HP_0000426,HP_0000307,HP_0000664,HP_0001631,HP_0000303,HP_0000269
OMIM_619991	HP_0030215,HP_0003355,HP_0003075,HP_0003593,HP_0031664,HP_0000639,HP_0004719,HP_0100806,HP_0003348,HP_0003623,HP_0000010,HP_0012735,HP_0012465,HP_0001738,HP_0100814,HP_0000007,HP_0000403,HP_0008404,HP_0000520,HP_0000126,HP_0001397,HP_0003577,HP_0001399,HP_0002243,HP_0002240,HP_0005231,HP_0002480,HP_0011359,HP_0033193,HP_0033196,HP_0031295,HP_0000737,HP_0000736,HP_0100827,HP_0006698,HP_0002910,HP_0001942,HP_0002014,HP_0001682,HP_0003621,HP_0000750,HP_0002013,HP_0025631,HP_0004395,HP_0033994,HP_0002090,HP_0007010,HP_0006560,HP_0009797,HP_0000348,HP_0001954,HP_0006568,HP_0000347,HP_0002586,HP_0000286,HP_0004488,HP_0002188,HP_0010648,HP_0031508,HP_0001252,HP_0003270,HP_0100327,HP_0001928,HP_0001406,HP_0001643,HP_0000952,HP_0001388,HP_0001541,HP_0025053,HP_0011968,HP_0002594,HP_0003281,HP_0012653,HP_0002904,HP_0001537,HP_0002902,HP_0000964,HP_0002901,HP_0000047,HP_0000325,HP_0001655,HP_0000023,HP_0001629,HP_0001508,HP_0001903,HP_0000418,HP_0006254,HP_0001987,HP_0001744,HP_0001882,HP_0001640,HP_0000034,HP_0005162,HP_0012758,HP_0005280,HP_0100512,HP_0100513,HP_0100598,HP_0000825,HP_0031142,HP_0004905,HP_0001511,HP_0001357,HP_0001873,HP_0001631
OMIM_619051	HP_0410175,HP_0001290,HP_0100704,HP_0001987,HP_0002119,HP_0001324,HP_0001268,HP_0002415,HP_0007965,HP_0001942,HP_0003688,HP_0003326,HP_0003348,HP_0003128,HP_0000572,HP_0002078,HP_0001640,HP_0011968,HP_0002151,HP_0002490,HP_0002070,HP_0002092,HP_0005180,HP_0001639,HP_0000007,HP_0001714,HP_0001511
OMIM_617330	HP_0002421,HP_0000483,HP_0000486,HP_0004322,HP_0001250,HP_0002066,HP_0003593,HP_0002020,HP_0001251,HP_0001290,HP_0000319,HP_0011220,HP_0000316,HP_0000358,HP_0001249,HP_0003623,HP_0000252,HP_0000054,HP_0000494,HP_0002078,HP_0000574,HP_0000331,HP_0001260,HP_0000490,HP_0001263,HP_0001182,HP_0011098,HP_0000369,HP_0000325,HP_0000006,HP_0008947,HP_0000385,HP_0000582,HP_0001310,HP_0000463,HP_0002002,HP_0001272,HP_0010862,HP_0001270,HP_0030319,HP_0007021,HP_0000337,HP_0000733,HP_0000219,HP_0002714,HP_0000537,HP_0000455,HP_0000179,HP_0000215,HP_0002058,HP_0000396,HP_0001562,HP_0001320,HP_0008936,HP_0002015,HP_0000076,HP_0002136,HP_0000750,HP_0031936,HP_0000276,HP_0003186,HP_0011822,HP_0011228,HP_0000426,HP_0001558,HP_0000348,HP_0000664,HP_0000268,HP_0000300,HP_0000028
OMIM_246570	HP_0001155,HP_0002982,HP_0001849,HP_0002990,HP_0001180,HP_0001159,HP_0003745,HP_0005736,HP_0000006
OMIM_185020	HP_0004446,HP_0001878,HP_0001923,HP_0000006,HP_0001744
OMIM_615722	HP_0000286,HP_0000582,HP_0000486,HP_0001212,HP_0000463,HP_0001252,HP_0011261,HP_0000639,HP_0100704,HP_0000717,HP_0007663,HP_0000218,HP_0000411,HP_0002217,HP_0000278,HP_0001249,HP_0000154,HP_0000395,HP_0001123,HP_0011968,HP_0001263,HP_0009909,HP_0001182,HP_0000426,HP_0000722,HP_0000648,HP_0000307,HP_0000543,HP_0001257,HP_0000006
OMIM_615758	HP_0002014,HP_0002960,HP_0001508,HP_0003593,HP_0000007,HP_0012490,HP_0002205,HP_0005407,HP_0002721
OMIM_616222	HP_0001773,HP_0000463,HP_0004322,HP_0001371,HP_0001252,HP_0004482,HP_0001290,HP_0001270,HP_0011220,HP_0000238,HP_0000218,HP_0030084,HP_0008734,HP_0003745,HP_0000358,HP_0001622,HP_0000175,HP_0002155,HP_0000750,HP_0002650,HP_0003124,HP_0011968,HP_0001382,HP_0000193,HP_0005280,HP_0001518,HP_0004904,HP_0000403,HP_0025502,HP_0001956,HP_0002007,HP_0200055,HP_0001511,HP_0000322,HP_0000028,HP_0000347,HP_0000006,HP_0000445
OMIM_600145	HP_0001287,HP_0000011,HP_0003577,HP_0002144,HP_0002475,HP_0005224,HP_0025247,HP_0030708,HP_0010305,HP_0012033,HP_0007293,HP_0100565,HP_0009790,HP_0000238,HP_0003418,HP_0020223,HP_0002315,HP_0002019,HP_0000006,HP_0001776,HP_0002435,HP_0000016
OMIM_602475	HP_0000819,HP_0000925,HP_0002176,HP_0011001,HP_0002196,HP_0011986,HP_0000007,HP_0001347
